,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,max_watts,weighted_average_watts,kilojoules,device_watts
82,2,Trail des dents du midi,58213.9,34627,38662,3348.0,Run,Run,0.0,2708348412,2019-09-14T04:02:48Z,2019-09-14T06:02:48Z,(GMT+01:00) Europe/Zurich,7200.0,,,,0,13,0,4,0,False,False,False,False,everyone,False,g3894530,"[46.17836, 6.869586]","[46.178454, 6.869854]",1.681,11.5,,,False,,,False,False,2339.4,699.4,2871336393.0,2871336393,garmin_push_4058119050,True,0,5,False,32189792,1,a2708348412,wezxG{u|h@pQhR|GxBfJrMxFx@`DpE`NbEDrBzBpAfPJvLgOvFiBfDyEpAgM|B{DjAmJjVkK`ByDrC@g@qBrHNl@kC{AI}AaJbDiAnBpAnDmD~CQ|D}GT_DyAEs@qAOgCmF~ByAqABaBsAHeBuENsF}CyP_Gx@wBfEk@~HoAp@wIe@uGzBkAmDkBI}CoFkHfBvBaDkAQr@eNePmOyKiFyAkFdCiQxBiFk@eGvCmEjBu\}DuEmH}MuIeBoTzUuEvBs@wFvAwH{@kAs@ePnAsEsA{Gf@{CkGoKuH}CaBn@uC_UkDR{AgFcIcAwIdDiFSuH~DiArGyGbBgEzIeGmI[_BtC{En@{NhNs@lC}H`B}RhDmAtAuLfB}@sEg[yFwKkBgKwQrAcGvEeGx@qHjK{FtByJs@gWtHgJkDc@aUxAgLoBhBEuGcAwBoI{AmQlIeQdDPqW}EcUwE_FYiE_KqFgLsMDaKrDoDbCiJyAiYwEuQPaFjKBtEtBdN_KxOKbDoGrFqCv@uFjEnBpCuDeAiGeEoGv@s@hQrGmQs]u@_S{OeBoEgI}@{MoBkGoG`MyEuCe@wGyDCn@_JnC}DfBgLnFKZ~GpKsAfRrHVjGtLnT~ApWdGvYvO~F|AqAG}AoCsF_@_IeBgEg@sOjAgDi@iBbA}@sBgFxBoFA{GdAOvBwIEwLcG}QhRkCjGoLTmFhI{HdL}EzC}ErL{@|OsDlWzXtD|Ku@jInHXfCzH|AfIhKtKdFrAlCvF^u@hMvOxCgCE}FbCUcBdD|D_@hDtBdMnTQzA\pBrBpCxDcHJaE`DvDz@|FvGuLfDy@LmCrEeCCaCzDnBPgD`AShBfC|AqCfCxAlK{FrAzAGqBlA~@EsCvCrAc@aCxCiAnAd@TvClAkCTdFdAcBL`Bp@uGfAsErB]`CvCJnFtBfBqCdLx@vOrClIE{H`AWfIlYtG`CfCzKrChD@jDsJCW`OeAhEJxs@`I`GbEfQsEjDgAdOcMl]Q~GrB~NoC~Jz@x@u@bKuBfA|@|Bi@MwBnNzB|ApCnK@lPyEl\tDhCDbDu@`FiEpCfD|F?xEwClE~EzP~B^hMrc@~DfGz@nLjIhMnOjZWnB~FdVrClFdCnQh@`UoE~FjBt@_HlNyEjGoJjEoCfNp@lKc@xOyEzHwCvKk@{CqAHCzAeEb@gD|FcBcAoErAuErIuHt@{EjEkFdAmIkB}B~D[tFy@gGp@qCgCzAcAtCnApYeCaEuA~BfDnK{@KPzBeCiAMnALbCoH_HTdCyFlA_VuO}SqBkBgEwNyCyAgDqIkCaJoLeHwCmRsR,2,,,,,
83,2,Core strength,0.0,429,429,0.0,WeightTraining,WeightTraining,,2699840166,2019-09-11T17:43:39Z,2019-09-11T19:43:39Z,(GMT+01:00) Europe/Zurich,7200.0,,,,0,5,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,24.0,True,54.7,99.0,False,True,,,2862540060.0,2862540060,garmin_push_4048006870,False,0,0,False,32189792,1,a2699840166,,2,,,,,
84,2,Breaking into new shoes,4863.4,2039,2081,116.0,Run,Run,0.0,2699785109,2019-09-11T17:01:04Z,2019-09-11T19:01:04Z,(GMT+01:00) Europe/Zurich,7200.0,,,,0,5,0,1,0,False,False,False,False,everyone,False,g4743002,"[47.409764, 8.575802]","[47.409617, 8.575583]",2.385,4.9,75.2,22.0,True,150.7,168.0,False,True,502.8,396.0,2862484333.0,2862484333,garmin_push_4047944099,False,0,0,False,32189792,1,a2699785109,_vj`Hw}is@NFHH?HGXVFh@XVVJRVThAl@l@R`@VL@\Jv@^`@J~Ar@z@d@p@l@N\RV|Aj@TBb@@NB^JJH`ATb@F`Af@JJ^t@RVPLX`@FLP|@NBlAUFBh@~ATd@DRJ|@b@Ft@\JJ^LLAb@S|@aBTUZSXk@\c@l@g@NS`@q@~@cARM^c@f@_@vAe@`@g@JSXYVOnBWRE^OPEPOR]TKHKr@mARIPQLIR?NKRATIXADBHOPQFKNk@\[@KHYHG@MLi@Ny@JYHa@LWJgA?[JU?SDOHMJe@AJLBJUJg@t@_A~@yA`@g@p@o@Bg@BgA`@aCb@wBd@u@`@St@S|@SBGCIMWUUOGKW]c@?AeAi@IKMC[@]Ig@Iu@]c@WO?KHQd@i@~AEDq@|Cq@nAUl@[~@Or@_@fAUd@Uj@UjA[hA@DYnAOh@[b@i@lAMd@Yl@Of@u@fBu@vBWhAYv@Oh@}@lBm@pCiApAo@T[PiA~@kCzCsCtCo@~@Yn@]^O?SGy@m@k@UQc@Ia@Yk@i@cBKGK?]DOCIGQc@CEQi@i@cA?KYG[WWKIDQ?[Me@Gu@O}@Ks@c@w@Og@a@KQ{@u@m@g@QIg@OMI[GUOYK[Uw@]s@c@{@a@m@a@YGq@g@e@Ok@a@,2,,,,,
85,2,Uetliberg run,12180.5,4877,4890,437.0,Run,Run,0.0,2685378935,2019-09-06T15:48:12Z,2019-09-06T17:48:12Z,(GMT+01:00) Europe/Zurich,7200.0,,,,7,6,0,1,0,False,False,False,False,everyone,False,g3894530,"[47.35745, 8.5208]","[47.357768, 8.520772]",2.498,5.5,79.7,17.0,True,156.5,177.0,False,True,853.2,405.0,2847501298.0,2847501298,garmin_push_4030652663,False,0,0,False,32189792,1,a2685378935,ao``H_f_s@Pd@|@xE`@hD@r@TbAjBtBzAb@h@@pAr@h@~@LzA`AtBx@\lAFjCdCBtAGjCBz@j@`C\r@h@h@RdAGNOF_AMa@JXfCH|DTpAJ~AZvA\xEd@pDLxC\dBH|DMtAVd@hDvAN\h@j@PhA^v@CpAS`@YA}@eA}@@cB|Aa@j@a@lA@f@RpAIl@c@p@u@Xa@@q@K}As@u@b@e@f@qArBGXWbBAvAOxBMTk@VOAgBmC_Ax@m@|@U|@MJ^j@@RK`Bm@hBDj@C~@W|BGJaCjAc@DqBw@]w@OKsBdBIVj@xDObAuBzBe@JmAE}@{@SFM\Jr@d@lBn@v@TnAUbCWl@]XDTl@d@kABkAhA{@Nk@|@`@P@KZBLN?PEKM?Ov@[FHXNILPc@h@a@RiBe@_@Hj@t@XL|AlA\d@`AM~BBnAZpAr@nD[bCHt@QbBoAR_@L_AAi@H[DI\?`@lAjBfBTp@Ir@F`@`@f@VH@cB`@wA\g@n@KxBLlBy@h@aAfAZK_AFg@LMd@HdBbA^C\gBb@]^_ApAkAf@iA@qAZy@PU|@[d@k@l@Kn@]Vu@T}Ad@BNM@\b@QNM\aA~BoA~@oCf@gCl@_Bl@e@z@GTOHK@{Ax@aCxCiD`@Yx@_BzCwAlBHd@RPZ`@fBx@z@hANtAAf@g@z@eBvAiArJmCrAiBtEyEAUKEoBc@m@]_B_@Qa@Aa@n@aAp@M|@k@^kAfAqBf@mDVg@b@SPa@Dk@EI]Ny@Gi@`AgAh@oBNQUl@y@Ae@q@LoAu@i@e@m@FYQIu@^[fA?Ti@b@QnBKj@mAb@q@AOOHcB\gA]aAAw@Qc@}@]Ig@`AULiAPoAOSWpAe@HIEYyAAu@eAm@q@i@_AWSq@XIIBSl@g@NF\z@RDpA]Li@GOw@UiAsAeAc@q@FKQ\i@h@Kb@HRU`@wAK{@iBwGUB_BfA_@j@m@T_A[kAKeFwAgANy@IsDDkDoAgBsA_EwAiEyDq@Uy@Cs@_@gAeAOc@kAyAWeA]qCQg@aAyAYw@YaBQkCMq@aAqCo@aDUm@UUoAe@sG}AkAq@o@cAOEgA?_Bl@o@BMv@,2,,,,,
86,2,Uetliberg run,12025.0,4362,4411,425.0,Run,Run,0.0,2679863188,2019-09-04T16:35:55Z,2019-09-04T18:35:55Z,(GMT+01:00) Europe/Zurich,7200.0,,,,26,8,0,1,0,False,False,False,False,everyone,False,g3894534,"[47.357326, 8.520923]","[47.357457, 8.521095]",2.757,6.8,80.5,24.0,True,161.9,183.0,False,True,854.4,410.6,2841815789.0,2841815789,garmin_push_4023986787,False,17,0,False,32189792,1,a2679863188,gn``Hwf_s@TJKjCd@tFRhAd@hAtAnAr@TpBVl@VPp@AFHPAXIN@ZIN?VFPd@?rAh@~D|Cz@lAZtF\\HlBz@fAj@lAPt@@VKDmBFOZCZ`@|BB\G~@P|A@v@j@`EtA~NRl@XbBFvBTfCFLfBt@nAfBXt@h@h@EFFFSXCt@Fv@CHISkBi@e@PwBdCa@z@Al@NfAS~@_@h@i@NcBKu@q@uARoBpEYbBBpB{@hBm@BoAw@y@k@qB~CB\L`@F`A]tBQdCCrAD^GPuB~@aAN}Ac@eBw@c@p@a@H]h@XfCBnAc@zAaCZg@Vq@Hk@Qg@]SHE^p@tA\bCd@n@Pj@Dz@Ar@UnASRb@TEE[V_@H_@d@k@TeAFQ`@a@RM\\H^UXXQOKl@UHQXTLb@IBPMHi@PUX[Bq@UiAK?VZ^Vn@lCrA|AG~DBlBz@~@F~Gm@rAe@b@YNYJS@u@Jc@d@c@RXDr@L`@`B`BR~@DdBTFNQDw@\aAb@o@p@k@d@MlB@fBo@Xq@NIL?j@XKg@?[DSVOr@Lv@r@XFRIh@}Ap@cAnAeAbAwAR}@Gm@Dg@HU|@e@h@m@VEt@g@XW^iBNB?OF?CX\Ub@aAf@ObBsAXk@xBkHd@c@z@U`@[TgBbAiCbDwDl@cA|@s@xBaAlB?`@^j@~BV\fAf@bBGb@QbAaCb@m@b@WrHgBtAo@fHoHEO{@s@uDyAMu@HY\Yn@_@n@O\}@|AsCX}BTm@n@u@Ng@MKkABo@x@c@N}AR}@MCQn@o@AY[Hk@IqBwAk@FYCIQ?Qb@e@x@W^s@ZQn@RxASNOl@}AC[[Jk@JkCkA}A@k@m@WLu@~AoACk@[{@ULD~@_@XSCMqAI[S]i@{@u@q@iAOA_@VQE?In@m@JF`@~@\?bA}@XCHUGKq@IeAuAk@_@kBQ?MP]jAIr@yAIe@s@cB}@kDUEo@T_BnA]@qCs@iEuAmFVuAGmCmAcC{AsC{@m@[uBiBU?m@q@e@[mBe@q@[uA{Ao@oAs@uDcB_E]wCKgCk@{Ay@iDcA_De@WqAIoH}ASKk@y@c@OwAE}@d@,2,,,,,
87,2,Night Activity,0.0,1302,1302,0.0,WeightTraining,WeightTraining,,2677426777,2019-09-03T20:29:47Z,2019-09-03T22:29:47Z,(GMT+01:00) Europe/Zurich,7200.0,,,,0,4,1,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,30.0,True,95.9,159.0,False,True,,,2839293678.0,2839293678,garmin_push_4021006982,False,0,0,False,32189792,1,a2677426777,,2,,,,,
88,2,Uetliberg run,12006.6,4879,4915,439.0,Run,Run,0.0,2673958777,2019-09-02T16:32:22Z,2019-09-02T18:32:22Z,(GMT+01:00) Europe/Zurich,7200.0,,,,19,11,0,1,0,False,False,False,False,everyone,False,g4010130,"[47.358336, 8.519927]","[47.357568, 8.521164]",2.461,6.3,80.1,20.0,True,155.6,172.0,False,True,794.6,352.4,2835728405.0,2835728405,garmin_push_4016860516,False,4,0,False,32189792,1,a2673958777,qt``Ho`_s@lBoCNAHRLj@b@pFR~Ax@nBxArAdAb@pAJn@h@HTPrD`ApBh@j@ZR|AHfAZb@\R@XXXj@RbCCh@BrCt@pAl@Zh@BV|@B`@GR{BBRhAVvCf@rHv@bH\tFl@pDf@rE@lA|Az@v@hAV|@^b@b@z@HvAWPGG?SKMoAEu@d@o@n@s@tAOf@OfCS~@a@\eADoB{@c@@m@Xa@d@aA`CQp@E`A[lBQ`@IbAOh@UFOGwBaB]Ks@f@c@p@[`A@h@f@~@@\QpA_@b@WzAGzAFjA_ChAgAWcCiA[Ai@p@q@\OZEVBl@l@lCQVOj@_@\a@r@UPu@?iAX]AiAs@QVGn@^bAd@hBDx@?fAQdBAd@IX`A\OEIJ[b@a@t@MDg@M[LS^e@ZENHHHDBON@PTKMKd@e@T?RVNTMJJO?kAr@kAB]MYJ@Jn@r@^r@nAl@fBArDTfBt@rAVnDc@|@Dz@SnAo@b@_@Ta@DwAVe@`@KXlBNVfA|@Nh@F~AL`@VFPYDcAXq@`@e@pAu@~BDl@Un@]p@iAl@TBEKUCYNk@RCnBjAZIr@eB`DuCXc@Zo@HaACi@Pc@`@Y^I\i@XIjAiAT}AEUXHDWDTXKn@mAtAq@h@i@lCkIf@m@fA]Z[VmB`AoChDyDn@cAhA_A~@c@pBUXJNTtA~CtAf@jBEVSfAuBjA_AnG_BfBq@r@o@zEmF^k@iD}AkAWO[Cg@FUd@e@xA{@Vo@`AaBVw@b@_D\q@`@[JQAOKIYLo@Ak@t@e@L}BT_@EIUl@g@N[CIu@DgCoAw@JUWBWZc@`@IZWf@q@`@Ob@F|@]^[h@cABSGOMDO^i@J_Bo@sBEmA{@KJi@xAkD]IIBIX@d@]ZGCW}Aa@g@g@w@]s@sAiANAODKh@a@J@|@|@TIfAaAKYcAUi@eAg@a@aAOe@VCYVg@j@O^]f@gA?SaBqGWAi@XcAz@}@Lq@EoAm@}Bm@eC]wGZoAo@mDcC}EyA}C}C[QoDcAs@u@_AyB]c@]cAc@sBy@_Bo@aDMeEGg@}@qBWoAoAyDsAg@gJiB]QSa@YQsAM_@@k@\]G,2,,,,,
89,2,Evening Activity,0.0,2540,2540,0.0,WeightTraining,WeightTraining,,2671439183,2019-09-01T17:03:45Z,2019-09-01T19:03:45Z,(GMT+01:00) Europe/Zurich,7200.0,,,,0,5,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,,30.0,True,79.2,104.0,False,True,,,2833092240.0,2833092240,garmin_push_4013722264,False,0,0,False,32189792,1,a2671439183,,2,,,,,
90,2,Pushing a bit more on the uphill. Feeling good!,8330.8,2881,2970,231.0,Run,Run,0.0,2668356965,2019-08-31T17:51:27Z,2019-08-31T19:51:27Z,(GMT+01:00) Europe/Zurich,7200.0,,,,7,6,0,1,0,False,False,False,False,everyone,False,g3894534,"[47.409791, 8.575848]","[47.40957, 8.575551]",2.892,5.1,80.7,25.0,True,153.8,177.0,False,True,627.2,398.4,2829857826.0,2829857826,garmin_push_4009996521,False,4,0,False,32189792,1,a2668356965,evj`H_~is@VRCf@@FPJRFp@`@n@|@b@ZdARvAp@|@ZVPhBv@j@d@n@\n@~@`@Rz@TnC`@b@Tv@NFDv@fAJ\VFDDTb@XXRXHXNLP?ZOF?NKNAl@vATv@Dt@BFxAv@DFNHPFh@?TQ|@_Br@q@Va@NMLWf@q@fAkA^i@f@e@NK\e@f@SPAVWZK\m@tAy@t@CXD^C^Ul@SVS^IPKl@Gb@AHBPCz@[j@o@R]NOPIj@i@LUf@c@XMRWn@a@d@e@NCb@Ux@u@N?BBBXBz@RhAFj@J\V|AVRFL^d@TjABZOpAY|AW^Ub@OL[|@q@xA[dA?p@LLNDb@MJDf@?f@Qt@O^@RJPNJLDL@dAXn@z@vA`@h@f@`@h@p@HF^Hl@x@Tp@L|@b@dARZNf@LXb@f@r@d@\LDLRXJTTx@N\b@v@Tz@LZ|BjEZ^b@ZpAR`@J`@h@p@fAd@^Vj@n@dAl@jA~@Nr@Or@YHAJIn@UnBeAXYNSb@y@RUFO^i@NWNM`@i@p@i@AAHYf@gAP_@RUNc@p@eAp@{Ab@gBh@wAP{@G]EAOQY}@OYEU]_AkAaBkA[O?Qk@MMMWc@SKKc@G}@TcAl@c@h@eA|@q@z@{AfAeA`@KJOBa@L]R]\_@Vi@f@g@ZmAjAe@l@e@d@i@`@s@\YZ]XK@g@MgAgA_@WOOQg@aAgBc@i@OYJ?@DKG_@c@KSq@eAYeAc@}@WWMWMOISWSYc@a@w@a@m@c@c@OWOq@Oc@i@{@IIQEe@AmBl@GJm@`@Y?]S@KLSLSv@uAFSdAkBNa@Hm@L}AHe@@SIq@IS]gACi@GW_@uAUkA{@{CAWKAaAp@QNu@Xy@f@]XORm@f@[f@q@f@m@^SFWCg@\eBv@_@L_@XeCv@eATm@b@Yb@i@\i@PSNaA`Au@Pk@d@uCbD{@hAeAhBUNSBSCaAq@[MM?w@h@yABWF[GG[F{A?e@EkAOgAO_AQi@Wi@OMUCaA]UKgC_A_AOg@Q][qCoBs@ScAm@gC_Ay@s@q@[q@Uy@i@u@_@,2,,,,,
91,2,Commute home,10825.6,3555,3641,169.0,Run,Run,0.0,2665212059,2019-08-30T17:06:22Z,2019-08-30T19:06:22Z,(GMT+01:00) Europe/Zurich,7200.0,,,,3,8,0,1,0,False,False,False,False,everyone,False,g3894530,"[47.358168, 8.521854]","[47.409587, 8.575504]",3.045,8.2,79.3,26.0,True,154.1,171.0,False,True,613.0,452.2,2826572249.0,2826572249,garmin_push_4006208529,False,2,0,False,32189792,1,a2665212059,os``Hql_s@ED{Cc@y@c@kBaB_@OQMOq@G_AGa@QEc@Vk@DkBZeBAkAScE\s@M{@CKMOCk@?m@YWGiCCq@Su@_@WOIWm@k@c@sAe@m@Wk@i@}Ai@g@QGqAsAcAw@qBcCs@eBcAs@Iy@[cAWg@cCaCWc@Ma@u@aA]OYY}B}@}@Ma@?]Rs@v@ULeAMDo@G[u@oAi@k@[iAK_AEuBMKe@A}@QWMm@y@mCwBsBuBS[AIaByAO[r@aIF{A^wE@s@UDc@IBg@CY_@o@Yy@Wa@As@HcAE}BLmATo@?_@GG_AQGZk@JAISK?]HmCF}@AG[EGW@aB[s@AWSCeANa@MW@g@SsBKUU]?_@B]h@SHc@?w@TmB@k@Xo@KcAJa@Z_ANeAG}@Pq@AcAXa@X_C|@iBVk@ZOE_BfA_ADW`@u@b@mBbA_AT_A`Au@f@{BdAuAZcCdAs@HOEm@La@P}@PIHK?k@XaACSVq@^q@h@BLKHIf@KJm@XKIQ]E?Ge@QGgA`@YQuAAGOeAA_@KkCB}@G]I[e@[F_@IYo@SKK?MLm@Cc@Hc@[Ka@]NUI_@JOOGOUcAMiABcAGc@Ye@CSFy@VeBAUKSE[?k@OiCHs@Lc@`@u@KGM[KGBMXU@KLKN[ZgCFYj@y@h@sA`AoB@YXu@DYKsEFo@F{CGwC?oCF]LUp@]Ai@EU}@aAo@gAMq@Oa@]iDOa@Ck@Q}@[WYIc@g@[k@Me@c@aAy@s@m@_A]UMe@e@Y_@g@q@oCk@mAMkAOy@QuAC{AN}AfAoErAyDf@gBb@cAPq@r@_B\eATe@x@wA`DqIfBuCz@cAjAgBr@qAbAoAf@i@vBoDZw@JwA]mAo@k@w@B_APw@h@i@DOW?c@Ro@pBuDb@{@HYT}AFcAIeA_AcB[iBI}@}@aDSKc@B[Lk@d@u@b@_Bf@e@j@s@h@U^i@`@k@DwAXa@V_D|Aw@L_Br@{A`B_Ad@qAjAeDdEmBrBuAvBc@R_@KoAs@CIUOE]Qo@_@g@m@qAIC_@NQAeB_DM[g@o@o@A[Si@Ow@Gc@Bs@e@mB_A]e@aBeAeA]aIyEy@UgAo@,2,,,,,
92,2,Run up Uetliberg,12286.7,4969,5065,430.0,Run,Run,0.0,2660014488,2019-08-28T16:12:31Z,2019-08-28T18:12:31Z,(GMT+01:00) Europe/Zurich,7200.0,,,,19,9,0,1,0,False,False,False,False,everyone,False,g3894534,"[47.357749, 8.520003]","[47.357808, 8.520842]",2.473,4.9,78.1,26.0,True,158.4,177.0,False,True,830.6,396.6,2821167933.0,2821167933,garmin_push_3999940363,False,3,0,False,32189792,1,a2660014488,{p``H_a_s@NcADeAN]f@fA|@lDJx@?dBHv@Tz@v@fBz@j@v@VhAPz@Cz@^T^`@~AvBnAnBhCh@jAb@^RvACfBVnB\nAz@zAVnAOXmBFQNn@zDIzBXhBDzAd@dFl@~D\zDv@tDDfBEx@Zn@z@f@p@z@|@p@h@x@f@|AK|@[d@c@Ks@i@_@Eu@RkAz@w@|AGj@VjB@f@Yl@e@b@_AN}@WoBKk@Jo@j@wA`CHxDMnAUf@}A^qA{A]Aq@Zq@t@c@tA~@bAHNB\M`Ao@hBBpAg@dBgAf@[?eAtAq@S]a@qAy@aAd@}@NQXNt@\v@PnAE^_@h@eAb@s@h@mAV]ViAe@q@T?`@jAjBVpAx@lANlAYz@w@dAUHz@b@cC\Gr@Q^kAE_Af@ALb@JJO^E`@TBLO?SV?\Q@AHXTTCTPi@n@i@ZwBc@c@DjApB|BpA~FBdCv@v@FfCUv@DdC{@|@Qd@{ARuALCZHd@lA`@VdAxA@`BPZb@PNYB_Ah@eAv@a@`D@hA]f@a@\y@x@ZDEO]Gk@HWLIf@FpA~@b@DJoAh@kAtBeBz@gAN{@IaATq@`A_@n@{@b@@r@e@\qBVSFJFOD?ATn@S~@}AnBkAl@sBh@qCd@qAp@m@tA]JSB{An@eBbCgDnAmAv@qApBeA`AAlAPh@h@n@|BX\~B^n@Er@m@p@cB|AmAbDy@vAk@lBYfEcFOSy@OfBEb@]FQ?g@MWoEoBW_@Aa@n@u@dBWPaAfAgCReCT_A`AiAFc@MK}@@o@|@YToBZs@GGYv@}@AOq@H}AaAg@c@cADMOCUDOd@Gj@Hf@o@xAOv@Yv@_CEYIPs@HgAu@aCE_@MaAu@W~@UV_AV{ASME?QRFd@MLQCQoAo@gBoBk@}@aADCK|@_@l@|@Z@l@UVi@KYu@Y}@oA_Aa@u@BIECOPY\Gx@NHIViAKmA[gB{@{D]CgAZe@`@]v@i@FoCkAwBa@oAg@eE^oCGqFuDkFgBgDqC_Cm@m@_@i@o@aCcEaAuCmA_Ce@iDCaCMw@gAgGc@{AS]kLkCWKYe@{Aa@cBb@i@Bc@t@,2,,,,,
93,2,Innerthal to Zindelspitze,14042.0,10410,11741,1247.0,Run,Run,0.0,2650676745,2019-08-25T12:14:39Z,2019-08-25T14:14:39Z,(GMT+01:00) Europe/Zurich,7200.0,,,,1,9,0,1,0,False,False,False,False,everyone,False,g3894530,"[47.102957, 8.920773]","[47.089664, 8.930648]",1.349,4.6,70.0,30.0,True,156.6,177.0,False,True,2062.6,889.6,2811456346.0,2811456346,garmin_push_3988627968,False,0,0,False,32189792,1,a2650676745,mxn~Gyimu@jA[xIoGrBO`AwBN{BRSdBSjAdAtAm@`BIt@g@j@gAp@qEpBIzEkClBsGl@uG~B}BlAaDp@c@PuC`AuAx@h@`B~BlB[pAr@tCp@bGq@tAsAlK~Ah@AtAw@hAjBb@R|C\bAMdAp@aAsA{BMNBJ_@nAKxCvAj@JnCY^g@Rf@d@Nh@KH_@v@@tDuA\i@z@F`DkBn@iBxA_D@gAvAqLNkERg@ZgEVF~@yAeAz@I\dAEr@VFfBNl@\`@VWLl@dAxAAW\_@AsAKwALUFVZ]]SCw@A\Ja@HJJSToDJ`Af@y@SoAFXEo@RkAd@{@d@e@HVXg@I_BZ\MwAt@~@H_@RLLfB^j@RlAv@sAF_CTFMyASa@@QJD?a@QmAp@TMk@\]O[RMe@s@l@k@q@_A[sCh@f@?cBZcCUqBNEL_CiA}DTkBn@eAz@qDR{A@uEWaDLyAEq@MIPe@GU\YaAy@d@s@?YYOBe@a@Dm@z@oA@j@mAA{AS@@k@[a@t@}@IA@m@n@e@CS~@qADsC~@aCFwA^gAOsBoAgAFkAjAkCMcA_@TLeBwAaASe@Au@Wp@Ye@WwAo@m@YcAGXc@Ci@`AKCAVMKW`@cAl@SCYxAOUI`@J?Dv@I`BJyAG}@I?J_@RTLaATCf@w@VF^i@HFFYt@k@CSiAE_@O[s@yAIy@_@iBwCq@mBWIu@uAScAU]_CwBs@fBq@hFmAr@[GLrAq@F^dBB~AItAS\l@z@FhAuA{@Gk@Y_@a@?Hr@]@`@lBe@dA[GHp@[[?|@UKFz@mAa@s@O_@`@WbCW|@g@\s@pA_Cd@GdA}@jCFvCbAPIzANdGT`@LfAh@f@XfDb@x@?hBZzHj@~CFfFMlIa@`BCxAc@~Bx@x@_AjEHhAPXSlDH~AfArBh@f@Rv@QdAa@ZRt@Wn@FvBWr@Jd@SpAYL[z@Lj@v@HcA~DZNa@xBl@^eAbALx@cB`AWt@Tn@x@h@pCv@xDgAjCFN|@nAKb@bAC`BJx@Kp@DjBe@pAk@r@yAv@_A^u@G]f@wFjBY?{@{@a@XqBRcC_AiBCqAROd@SD@Va@@mBe@eAoB{AfA{EUkEeAsAfA{AT,2,,,,,
94,2,Easy run in zone II,10552.1,4132,4172,273.0,Run,Run,0.0,2646081827,2019-08-24T07:37:37Z,2019-08-24T09:37:37Z,(GMT+01:00) Europe/Zurich,7200.0,,,,6,6,0,1,0,False,False,False,False,everyone,False,g3894534,"[47.409603, 8.575592]","[47.409539, 8.575494]",2.554,6.7,78.8,23.0,True,157.2,176.0,False,True,625.2,387.2,2806666910.0,2806666910,garmin_push_3983200103,False,2,0,False,32189792,1,a2646081827,_uj`Hm|is@`AVdAv@pBbApBf@`ClAp@R|@n@t@t@bAh@xAXpAj@vAf@f@b@RD`AlAN`@F`@NTf@Df@ORBRx@h@dADf@DJh@RdBjAb@AvAgBzAgA|AwAnBwBv@m@z@YFO`@S~@cARWp@iDd@}ABSv@gCrAmDZe@dAkCVkAVq@r@uA\sAh@wAbAyDJm@Dw@Vc@b@g@|@_Cb@cBXa@Ts@Hm@@qAF{@FSb@_A`@k@LuAh@{A\qCr@gBpAeC^c@BJ?h@Qj@@r@OlA@jAUl@EVF\PTJt@_@zAKx@?XMp@ZdAD\CFJt@`@vAHb@A\Wd@AZcAd@WTg@tASXe@XUXGb@C|AO~Be@tAAx@GfA@dC[j@SDSPGPHd@?PBHFv@Jf@n@nAl@bBTlBlAxBRRRx@Db@ELCl@MZ?ZWj@CRSPu@zBOPG^Bl@Sx@Cz@q@VNRp@F|@KlAe@l@Ox@APf@D^At@FVxAjBb@z@FVT\pAHPLx@tBJxAT|@^p@n@t@dAh@X\l@rARdAdApCnC~DfA|@fAh@h@j@n@`@r@~@bArBf@JnAMfAc@l@k@|@iAj@a@\OTCdANFQ@yAH}@J]v@aAv@s@xAu@RS~Bu@P@OoBCuBFsAAi@Kg@Wi@_@iBIc@@WDC`@TPXTNpBJAh@ET?j@Kz@]l@WrASb@YpAGFq@He@QUWe@Sk@e@MA{@m@a@MmFgDkAiBwAaE{@aDm@eA]mAWeB[}@s@uE]a@SIYJw@Oe@@qALcAn@}@|@}@b@]Zm@X{@DWUX_Ah@sA@_@Qi@yB}Ak@Wm@c@iA_@eAA]`@c@~A}AH_@d@o@tA}@zAg@`BUHc@n@_@|Aw@vASr@C\Ud@_@d@[|@WZi@V[Fy@OaAs@w@o@o@OiBoAMAW\Q?nBaDjAkAh@[f@s@d@cCZuBjAuCPgAEUKMoAC]Xo@TaBLaA\yFfAmAb@{@hAu@XMVoAt@y@r@_BfAuCbD}@tASd@_@ZkCy@M_@i@eAUu@i@[o@IUMkAyBs@w@w@_@oEqA_@Wc@M}AwAqAo@g@M_Am@iBq@[WOAmGmD,2,,,,,
